,Date,Country,Phase,Passing Rate,region,all_passing_rate,pct_diff,pct_diff_display,extreme_month,phase_threshold
125,2025-09-01,BEL,Phase 2,0.25,West Europe,0.45,-0.2,-20.0,False,0.1
126,2025-09-01,AUS,Phase 1,0.31,Other,0.3,0.010000000000000009,1.0000000000000009,False,0.1
127,2025-09-01,BEL,Phase 1,0.18,West Europe,0.3,-0.12,-12.0,False,0.1
128,2025-09-01,ARE,Phase 2,0.45,Asia,0.45,0.0,0.0,False,0.1
129,2025-09-01,CHE,Funded,0.0,West Europe,0.51,-0.51,-51.0,False,0.1
130,2025-09-01,POL,Funded,0.41,East Europe,0.51,-0.10000000000000003,-10.000000000000004,False,0.1
131,2025-09-01,AUS,Phase 2,0.57,Other,0.45,0.11999999999999994,11.999999999999995,True,0.1
132,2025-09-01,MYS,Phase 1,0.44,Asia,0.3,0.14,14.000000000000002,True,0.1
133,2025-09-01,ARE,Phase 1,0.41,Asia,0.3,0.10999999999999999,10.999999999999998,True,0.1
134,2025-09-01,POL,Phase 2,0.47,East Europe,0.45,0.019999999999999962,1.9999999999999962,False,0.1
135,2025-09-01,MYS,Phase 2,0.6,Asia,0.45,0.14999999999999997,14.999999999999996,True,0.1
136,2025-09-01,AUS,Funded,0.67,Other,0.51,0.16000000000000003,16.000000000000004,True,0.1
137,2025-09-01,POL,Phase 1,0.25,East Europe,0.3,-0.04999999999999999,-4.999999999999999,False,0.1
138,2025-09-01,MYS,Funded,0.78,Asia,0.51,0.27,27.0,True,0.1
139,2025-09-01,UKR,Funded,0.71,East Europe,0.51,0.19999999999999996,19.999999999999996,True,0.1
140,2025-09-01,CHE,Phase 2,1.0,West Europe,0.45,0.55,55.00000000000001,True,0.1
141,2025-09-01,IND,Funded,0.5,Asia,0.51,-0.010000000000000009,-1.0000000000000009,False,0.1
142,2025-09-01,SAU,Funded,1.0,Asia,0.51,0.49,49.0,True,0.1
143,2025-09-01,USA,Phase 1,0.19,Other,0.3,-0.10999999999999999,-10.999999999999998,False,0.1
144,2025-09-01,DEU,Funded,0.38,West Europe,0.51,-0.13,-13.0,False,0.1
145,2025-09-01,SVK,Funded,1.0,East Europe,0.51,0.49,49.0,True,0.1
146,2025-09-01,USA,Funded,0.19,Other,0.51,-0.32,-32.0,False,0.1
147,2025-09-01,GBR,Funded,0.49,West Europe,0.51,-0.020000000000000018,-2.0000000000000018,False,0.1
148,2025-09-01,HKG,Phase 1,0.17,Asia,0.3,-0.12999999999999998,-12.999999999999998,False,0.1
149,2025-09-01,PAK,Phase 1,0.4,Asia,0.3,0.10000000000000003,10.000000000000004,True,0.1
150,2025-09-01,DEU,Phase 1,0.33,West Europe,0.3,0.030000000000000027,3.0000000000000027,False,0.1
151,2025-09-01,GBR,Phase 1,0.28,West Europe,0.3,-0.019999999999999962,-1.9999999999999962,False,0.1
152,2025-09-01,SVK,Phase 2,0.0,East Europe,0.45,-0.45,-45.0,False,0.1
153,2025-09-01,ITA,Phase 1,0.48,West Europe,0.3,0.18,18.0,True,0.1
154,2025-09-01,KOR,Phase 1,0.5,Asia,0.3,0.2,20.0,True,0.1
155,2025-09-01,HKG,Phase 2,0.0,Asia,0.45,-0.45,-45.0,False,0.1
156,2025-09-01,GBR,Phase 2,0.39,West Europe,0.45,-0.06,-6.0,False,0.1
157,2025-09-01,PAK,Phase 2,0.58,Asia,0.45,0.12999999999999995,12.999999999999995,True,0.1
158,2025-09-01,USA,Phase 2,0.63,Other,0.45,0.18,18.0,True,0.1
159,2025-09-01,DEU,Phase 2,0.45,West Europe,0.45,0.0,0.0,False,0.1
160,2025-09-01,PAK,Funded,0.68,Asia,0.51,0.17000000000000004,17.000000000000004,True,0.1
161,2025-09-01,IDN,Funded,0.8,Asia,0.51,0.29000000000000004,29.000000000000004,True,0.1
162,2025-09-01,CHN,Funded,0.8,Asia,0.51,0.29000000000000004,29.000000000000004,True,0.1
163,2025-09-01,TUR,Phase 2,0.39,Asia,0.45,-0.06,-6.0,False,0.1
164,2025-09-01,CHN,Phase 1,0.53,Asia,0.3,0.23000000000000004,23.000000000000004,True,0.1
165,2025-09-01,CHN,Phase 2,0.33,Asia,0.45,-0.12,-12.0,False,0.1
166,2025-09-01,IDN,Phase 1,0.39,Asia,0.3,0.09000000000000002,9.000000000000002,False,0.1
167,2025-09-01,IND,Phase 2,0.43,Asia,0.45,-0.020000000000000018,-2.0000000000000018,False,0.1
168,2025-09-01,TUR,Phase 1,0.28,Asia,0.3,-0.019999999999999962,-1.9999999999999962,False,0.1
169,2025-09-01,SAU,Phase 2,0.33,Asia,0.45,-0.12,-12.0,False,0.1
170,2025-09-01,HKG,Funded,,Asia,0.51,,,False,0.1
171,2025-09-01,SVK,Phase 1,0.0,East Europe,0.3,-0.3,-30.0,False,0.1
172,2025-09-01,KOR,Phase 2,0.67,Asia,0.45,0.22000000000000003,22.000000000000004,True,0.1
173,2025-09-01,KOR,Funded,0.33,Asia,0.51,-0.18,-18.0,False,0.1
174,2025-09-01,ITA,Funded,0.63,West Europe,0.51,0.12,12.0,True,0.1
175,2025-09-01,IDN,Phase 2,0.67,Asia,0.45,0.22000000000000003,22.000000000000004,True,0.1
176,2025-09-01,IND,Phase 1,0.34,Asia,0.3,0.040000000000000036,4.0000000000000036,False,0.1
177,2025-09-01,SAU,Phase 1,0.6,Asia,0.3,0.3,30.0,True,0.1
178,2025-09-01,TUR,Funded,0.57,Asia,0.51,0.05999999999999994,5.999999999999995,False,0.1
179,2025-09-01,ITA,Phase 2,0.71,West Europe,0.45,0.25999999999999995,25.999999999999996,True,0.1
180,2025-10-01,CAN,Phase 2,0.42,Other,0.38,0.03999999999999998,3.9999999999999982,False,0.1
181,2025-10-01,ROU,Phase 2,0.29,East Europe,0.38,-0.09000000000000002,-9.000000000000002,False,0.1
182,2025-10-01,KOR,Phase 2,0.5,Asia,0.38,0.12,12.0,True,0.1
183,2025-10-01,ESP,Phase 1,0.16,West Europe,0.18,-0.01999999999999999,-1.9999999999999991,False,0.1
184,2025-10-01,CAN,Phase 1,0.16,Other,0.18,-0.01999999999999999,-1.9999999999999991,False,0.1
185,2025-10-01,ROU,Funded,0.33,East Europe,0.36,-0.02999999999999997,-2.9999999999999973,False,0.1
186,2025-10-01,KOR,Phase 1,0.29,Asia,0.18,0.10999999999999999,10.999999999999998,True,0.1
187,2025-10-01,ESP,Funded,0.44,West Europe,0.36,0.08000000000000002,8.000000000000002,False,0.1
188,2025-10-01,AUT,Phase 1,0.23,West Europe,0.18,0.05000000000000002,5.000000000000002,False,0.1
189,2025-10-01,CHN,Funded,0.63,Asia,0.36,0.27,27.0,True,0.1
190,2025-10-01,ESP,Phase 2,0.4,West Europe,0.38,0.020000000000000018,2.0000000000000018,False,0.1
191,2025-10-01,TUR,Phase 1,0.09,Asia,0.18,-0.09,-9.0,False,0.1
192,2025-10-01,AUT,Phase 2,0.18,West Europe,0.38,-0.2,-20.0,False,0.1
193,2025-10-01,USA,Phase 2,0.34,Other,0.38,-0.03999999999999998,-3.9999999999999982,False,0.1
194,2025-10-01,USA,Funded,0.24,Other,0.36,-0.12,-12.0,False,0.1
195,2025-10-01,SVK,Phase 1,0.18,East Europe,0.18,0.0,0.0,False,0.1
196,2025-10-01,ROU,Phase 1,0.27,East Europe,0.18,0.09000000000000002,9.000000000000002,False,0.1
197,2025-10-01,SAU,Funded,0.55,Asia,0.36,0.19000000000000006,19.000000000000007,True,0.1
198,2025-10-01,RUS,Phase 1,0.17,East Europe,0.18,-0.009999999999999981,-0.9999999999999981,False,0.1
199,2025-10-01,RUS,Funded,0.67,East Europe,0.36,0.31000000000000005,31.000000000000007,True,0.1
200,2025-10-01,SAU,Phase 2,0.64,Asia,0.38,0.26,26.0,True,0.1
